id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
2163,490.3,2012-10-23,Government,894,DWE,30.092361515510596,-0.7534071028212086,Kwa Mama,6,Ruvuma,C,Kilimanjaro,10,7,Arusha DC,Kilimanjaro Central,491,True,GeoData Consultants Ltd,vwc,unknown,True,2010,handpump,submersible,motorpump,private operator,unknown,other,monthly,salty,good,seasonal,enough,borehole,rainwater harvesting,surface,improved spring,dam
2164,108.8,2013-01-02,World Bank,1393,DWE,32.79240485961594,-6.353188538885616,unknown,8,Pangani,A,Dar es Salaam,11,5,Arusha DC,Kijitonyama,257,True,GeoData Consultants Ltd,water board,Scheme A,True,0,gravity,motorpump,handpump,user-group,unknown,never pay,other,milky,good,dry,dry,rainwater harvesting,rainwater harvesting,groundwater,dam,communal standpipe
2165,55.1,2012-10-09,Government,1020,DWE,33.249472490996254,-3.9769881032901893,Kwa Mzee,2,Lake Victoria,A,Mwanza,27,6,Arusha DC,Kijitonyama,120,False,GeoData Consultants Ltd,user-group,Scheme B,False,0,motorpump,rope pump,submersible,private operator,unknown,other,monthly,salty,unknown,insufficient,dry,borehole,rainwater harvesting,groundwater,dam,improved spring
2166,106.1,2012-06-13,unknown,1325,CES,32.5202993522331,-1.4615409964516033,Kwa Hassan,7,Lake Nyasa,C,Arusha,1,7,Hai,Kijitonyama,90,True,GeoData Consultants Ltd,user-group,unknown,False,1980,handpump,gravity,gravity,vwc,commercial,never pay,other,soft,bad,seasonal,insufficient,rainwater harvesting,shallow well,groundwater,dam,hand pump
2167,1509.9,2011-12-01,Government,1684,DWE,38.598369003950886,-11.857335352095108,unknown,5,Lake Tanganyika,D,Arusha,12,3,Moshi,Kijitonyama,36,False,GeoData Consultants Ltd,private operator,unknown,True,1990,submersible,gravity,motorpump,private operator,commercial,pay per bucket,monthly,soft,good,enough,seasonal,shallow well,shallow well,unknown,improved spring,hand pump
2168,1191.4,2013-03-10,Government,1970,WE,30.132287706219056,-9.994998670854502,Kwa Hassan,3,Wami/Ruvu,D,Mwanza,14,2,Ilala,Kijitonyama,67,True,GeoData Consultants Ltd,water board,unknown,True,1990,rope pump,submersible,submersible,user-group,user-group,monthly,other,soft,bad,insufficient,enough,spring,shallow well,surface,communal standpipe,communal standpipe
2169,77.1,2011-03-18,unknown,1676,DWE,39.32818239240704,-8.061958218954903,Kwa Mama,6,Ruvuma,A,Mwanza,14,5,Ilala,Machame Uroki,182,False,GeoData Consultants Ltd,user-group,Scheme A,True,1980,gravity,rope pump,gravity,user-group,unknown,monthly,monthly,unknown,good,insufficient,enough,borehole,rainwater harvesting,surface,hand pump,hand pump
2170,31.2,2011-09-21,unknown,0,WE,31.155710738025313,-1.9899392025547886,Kwa Hassan,6,Lake Nyasa,D,Morogoro,2,5,Arusha DC,Sinza,337,True,GeoData Consultants Ltd,private operator,unknown,False,2010,gravity,gravity,gravity,vwc,commercial,monthly,other,milky,unknown,dry,dry,rainwater harvesting,rainwater harvesting,unknown,dam,communal standpipe
2171,1401.9,2013-10-02,Private,0,unknown,30.53029564537359,-2.335023066803318,Kwa Mama,8,Lake Victoria,B,Dodoma,14,2,Moshi,Moshono,303,False,GeoData Consultants Ltd,user-group,Scheme B,True,1990,submersible,gravity,submersible,private operator,user-group,never pay,never pay,unknown,good,seasonal,dry,spring,spring,groundwater,communal standpipe,dam
2172,270.8,2013-06-13,Germany,1497,WE,30.379047762949927,-11.000702426518789,Kwa Mzee,2,Lake Tanganyika,A,Dar es Salaam,17,8,Ilala,Moshono,270,True,GeoData Consultants Ltd,user-group,Scheme A,True,1990,motorpump,handpump,motorpump,private operator,commercial,monthly,other,fluoride,good,dry,dry,rainwater harvesting,spring,surface,improved spring,improved spring
2173,196.4,2012-08-06,Private,383,WE,38.97289072336887,-9.709986210337439,Kwa Hassan,9,Lake Victoria,C,Morogoro,4,1,Ilala,Kijitonyama,419,False,GeoData Consultants Ltd,private operator,unknown,False,2000,rope pump,submersible,motorpump,vwc,commercial,never pay,other,salty,bad,dry,insufficient,rainwater harvesting,shallow well,surface,communal standpipe,dam
2174,27.7,2013-04-15,Germany,1119,WE,37.094182397273876,-0.9081359651570189,Kwa Mama,2,Lake Victoria,D,Dar es Salaam,2,2,Hai,Moshono,86,True,GeoData Consultants Ltd,water board,Scheme B,True,1980,rope pump,rope pump,handpump,vwc,unknown,pay per bucket,pay per bucket,unknown,bad,seasonal,enough,borehole,borehole,groundwater,dam,communal standpipe
2175,10.9,2013-05-03,unknown,273,DWE,39.72742011535277,-9.887871849999161,Kwa Mzee,7,Pangani,A,Arusha,6,4,Temeke,Moshono,397,False,GeoData Consultants Ltd,water board,Scheme A,False,2000,rope pump,handpump,handpump,vwc,unknown,other,pay per bucket,unknown,unknown,insufficient,insufficient,borehole,spring,unknown,dam,dam
2176,508.9,2011-11-23,Germany,262,DWE,34.319218662144294,-2.8486163103275963,Kwa Mama,9,Lake Victoria,B,Arusha,26,2,Arusha DC,Moshono,317,False,GeoData Consultants Ltd,user-group,unknown,True,0,submersible,motorpump,gravity,user-group,user-group,pay per bucket,monthly,unknown,good,dry,dry,borehole,shallow well,surface,communal standpipe,hand pump
2177,107.3,2011-03-23,Private,1171,unknown,29.42754151321851,-0.9393389965676189,Kwa Mama,0,Lake Victoria,D,Dar es Salaam,1,4,Arusha DC,Kilimanjaro Central,105,True,GeoData Consultants Ltd,private operator,Scheme A,True,1980,motorpump,gravity,gravity,private operator,commercial,pay per bucket,pay per bucket,unknown,bad,dry,insufficient,rainwater harvesting,borehole,surface,dam,hand pump
2178,215.3,2012-01-27,unknown,1408,DWE,34.84166176842489,-0.6397029529683174,Kwa Mama,8,Ruvuma,D,Morogoro,27,7,Temeke,Moshono,233,False,GeoData Consultants Ltd,water board,unknown,False,1980,gravity,submersible,motorpump,user-group,user-group,monthly,pay per bucket,fluoride,unknown,insufficient,insufficient,rainwater harvesting,spring,unknown,communal standpipe,hand pump
2179,119.0,2012-12-16,Germany,753,DWE,29.283304658497507,-8.545529712473565,Kwa Hassan,7,Ruvuma,B,Arusha,25,2,Kinondoni,Kilimanjaro Central,456,True,GeoData Consultants Ltd,water board,Scheme A,True,0,rope pump,gravity,motorpump,private operator,user-group,pay per bucket,other,salty,unknown,insufficient,dry,rainwater harvesting,rainwater harvesting,groundwater,improved spring,hand pump
2180,147.4,2012-11-20,Germany,1728,DWE,36.958187134490224,-3.6654821860780906,Kwa Hassan,8,Lake Victoria,D,Kilimanjaro,3,7,Arusha DC,Machame Uroki,171,True,GeoData Consultants Ltd,user-group,unknown,False,2000,handpump,gravity,handpump,user-group,user-group,monthly,pay per bucket,fluoride,bad,dry,enough,borehole,rainwater harvesting,groundwater,hand pump,dam
2181,53.9,2012-07-05,World Bank,1450,DWE,38.89661250073123,-11.338038510734423,Kwa Mzee,3,Pangani,A,Dodoma,21,1,Arusha DC,Moshono,323,False,GeoData Consultants Ltd,private operator,unknown,True,1980,submersible,handpump,handpump,water board,unknown,never pay,pay per bucket,unknown,unknown,dry,seasonal,borehole,borehole,surface,dam,hand pump
2182,218.9,2013-05-01,World Bank,1570,CES,31.81443750580644,-8.186647352649079,Kwa Mzee,7,Lake Victoria,C,Mwanza,28,1,Ilala,Kijitonyama,356,False,GeoData Consultants Ltd,water board,Scheme A,True,2010,gravity,rope pump,handpump,user-group,user-group,never pay,monthly,salty,good,insufficient,seasonal,borehole,shallow well,unknown,dam,hand pump
2183,36.3,2013-05-16,World Bank,905,unknown,35.698488837182545,-7.792803136115388,Kwa Mama,1,Wami/Ruvu,B,Dodoma,9,7,Ilala,Sinza,428,True,GeoData Consultants Ltd,vwc,unknown,False,2000,submersible,rope pump,motorpump,private operator,unknown,pay per bucket,pay per bucket,unknown,bad,enough,seasonal,rainwater harvesting,shallow well,unknown,communal standpipe,improved spring
2184,757.8,2012-04-06,Government,0,DWE,33.51367198220184,-7.315940087221994,Kwa Hassan,4,Wami/Ruvu,A,Dodoma,22,1,Arusha DC,Kilimanjaro Central,380,False,GeoData Consultants Ltd,water board,Scheme A,False,2000,rope pump,submersible,submersible,vwc,commercial,never pay,pay per bucket,unknown,unknown,dry,dry,borehole,shallow well,surface,hand pump,hand pump
2185,58.9,2011-04-20,unknown,483,DWE,37.67622960102804,-6.399463330198677,Kwa Hassan,2,Lake Nyasa,A,Mwanza,8,2,Kinondoni,Machame Uroki,483,True,GeoData Consultants Ltd,water board,unknown,False,1990,submersible,handpump,motorpump,user-group,unknown,pay per bucket,other,salty,bad,insufficient,insufficient,borehole,borehole,groundwater,improved spring,hand pump
2186,253.7,2013-10-06,Germany,877,WE,29.827085340578826,-9.022742066165929,Kwa Mama,6,Lake Tanganyika,C,Mwanza,5,3,Hai,Moshono,166,False,GeoData Consultants Ltd,vwc,Scheme B,False,0,motorpump,submersible,gravity,private operator,user-group,pay per bucket,other,milky,unknown,enough,enough,shallow well,spring,surface,hand pump,dam
2187,3.2,2012-06-15,Government,900,DWE,34.51426768442411,-11.05865690509037,Kwa Hassan,8,Lake Tanganyika,B,Arusha,18,8,Arusha DC,Kijitonyama,461,False,GeoData Consultants Ltd,private operator,Scheme B,False,1990,handpump,handpump,submersible,water board,commercial,other,pay per bucket,unknown,bad,insufficient,insufficient,borehole,shallow well,unknown,hand pump,communal standpipe
2188,127.8,2012-12-06,Germany,0,unknown,39.83262629162425,-11.724563982257653,Kwa Mzee,6,Ruvuma,C,Arusha,17,3,Hai,Moshono,480,True,GeoData Consultants Ltd,private operator,Scheme B,True,0,handpump,submersible,gravity,water board,unknown,never pay,other,fluoride,good,seasonal,enough,spring,borehole,unknown,dam,dam
2189,110.7,2011-04-03,World Bank,363,DWE,38.780939167648334,-5.187338773456641,unknown,6,Lake Nyasa,D,Morogoro,15,6,Ilala,Moshono,493,True,GeoData Consultants Ltd,vwc,Scheme B,True,0,handpump,handpump,gravity,user-group,commercial,other,other,fluoride,bad,enough,enough,shallow well,spring,surface,communal standpipe,hand pump
2190,3.9,2013-10-15,Germany,622,WE,32.878346842450085,-8.491575222314644,Kwa Hassan,4,Lake Tanganyika,C,Morogoro,19,1,Moshi,Kijitonyama,404,False,GeoData Consultants Ltd,vwc,Scheme B,False,0,gravity,rope pump,submersible,private operator,commercial,monthly,monthly,fluoride,unknown,enough,seasonal,rainwater harvesting,spring,surface,dam,improved spring
2191,607.5,2011-08-12,Private,723,unknown,33.255024047985145,-1.05117978880007,Kwa Mzee,0,Lake Tanganyika,D,Kilimanjaro,4,4,Temeke,Machame Uroki,339,True,GeoData Consultants Ltd,water board,Scheme B,False,0,submersible,motorpump,rope pump,user-group,unknown,pay per bucket,other,soft,bad,enough,insufficient,rainwater harvesting,borehole,groundwater,improved spring,hand pump
2192,177.2,2012-07-08,unknown,0,CES,37.38118727947552,-11.142103466061833,Kwa Mzee,3,Lake Nyasa,B,Dodoma,3,1,Temeke,Kilimanjaro Central,149,False,GeoData Consultants Ltd,user-group,Scheme B,True,2010,rope pump,handpump,motorpump,private operator,user-group,pay per bucket,never pay,unknown,bad,seasonal,dry,rainwater harvesting,borehole,groundwater,hand pump,hand pump
2193,81.3,2013-09-07,Government,628,DWE,35.12110264234823,-6.337752857197014,Kwa Mama,8,Ruvuma,D,Kilimanjaro,11,2,Hai,Kijitonyama,476,True,GeoData Consultants Ltd,water board,Scheme A,False,1990,submersible,submersible,gravity,private operator,user-group,monthly,monthly,unknown,good,seasonal,insufficient,shallow well,shallow well,unknown,hand pump,dam
2194,225.9,2012-12-24,Germany,1558,DWE,34.7153382025042,-5.299404718193626,unknown,1,Lake Tanganyika,B,Dar es Salaam,25,7,Arusha DC,Machame Uroki,291,False,GeoData Consultants Ltd,water board,Scheme A,False,2010,submersible,motorpump,gravity,user-group,commercial,other,pay per bucket,fluoride,good,dry,enough,rainwater harvesting,shallow well,unknown,hand pump,hand pump
2195,239.8,2012-03-17,Private,0,unknown,29.080876361939104,-2.846582707268709,unknown,5,Ruvuma,B,Arusha,18,9,Temeke,Kijitonyama,24,False,GeoData Consultants Ltd,private operator,Scheme B,False,1980,rope pump,handpump,rope pump,user-group,commercial,monthly,never pay,fluoride,unknown,dry,enough,rainwater harvesting,rainwater harvesting,groundwater,communal standpipe,dam
2196,84.4,2013-12-08,Germany,91,unknown,33.5761069623929,-8.809209792794864,Kwa Mzee,7,Lake Tanganyika,A,Morogoro,18,9,Temeke,Sinza,414,False,GeoData Consultants Ltd,water board,unknown,True,2000,gravity,motorpump,rope pump,vwc,unknown,other,other,soft,bad,seasonal,insufficient,borehole,borehole,unknown,hand pump,communal standpipe
2197,62.1,2011-05-24,Government,1667,CES,38.45845570074532,-5.742240983443154,unknown,9,Lake Victoria,D,Dodoma,8,1,Ilala,Kijitonyama,8,True,GeoData Consultants Ltd,user-group,Scheme A,True,1980,handpump,rope pump,motorpump,private operator,commercial,other,pay per bucket,milky,bad,seasonal,insufficient,shallow well,spring,surface,hand pump,hand pump
2198,110.6,2013-01-10,World Bank,757,CES,34.998505350158496,-9.852823322215205,Kwa Mama,1,Lake Victoria,A,Kilimanjaro,5,9,Hai,Machame Uroki,213,True,GeoData Consultants Ltd,private operator,Scheme B,True,0,handpump,rope pump,motorpump,private operator,user-group,pay per bucket,pay per bucket,fluoride,bad,dry,insufficient,borehole,spring,surface,communal standpipe,communal standpipe
2199,118.1,2012-12-04,Government,1527,unknown,34.346288737471056,-7.235767325577055,unknown,2,Pangani,C,Arusha,5,7,Kinondoni,Machame Uroki,431,True,GeoData Consultants Ltd,water board,unknown,False,0,submersible,handpump,rope pump,user-group,user-group,monthly,monthly,salty,bad,seasonal,enough,shallow well,borehole,groundwater,communal standpipe,communal standpipe
2200,270.6,2011-03-23,Germany,1314,CES,39.749171714231295,-7.3508658394585,Kwa Mzee,1,Ruvuma,C,Kilimanjaro,1,8,Ilala,Machame Uroki,0,True,GeoData Consultants Ltd,water board,Scheme B,True,1990,rope pump,gravity,handpump,private operator,user-group,never pay,monthly,fluoride,bad,enough,insufficient,borehole,borehole,unknown,hand pump,dam
2201,305.0,2011-05-05,unknown,1736,CES,37.39705914552439,-7.74703953107733,Kwa Hassan,0,Lake Victoria,B,Morogoro,27,6,Moshi,Kijitonyama,383,False,GeoData Consultants Ltd,user-group,unknown,True,2000,motorpump,handpump,handpump,water board,commercial,pay per bucket,other,unknown,bad,insufficient,enough,spring,shallow well,unknown,communal standpipe,communal standpipe
2202,39.4,2013-03-17,Government,840,DWE,32.94406783615721,-6.164407721483941,Kwa Hassan,4,Wami/Ruvu,D,Mwanza,18,1,Hai,Sinza,242,True,GeoData Consultants Ltd,vwc,unknown,False,1980,motorpump,gravity,motorpump,water board,commercial,pay per bucket,pay per bucket,salty,bad,insufficient,enough,borehole,spring,groundwater,hand pump,dam
2203,189.6,2011-11-26,Germany,506,DWE,39.10160270022515,-2.2318038423612414,Kwa Mzee,4,Lake Tanganyika,B,Kilimanjaro,27,5,Moshi,Kijitonyama,462,False,GeoData Consultants Ltd,private operator,Scheme B,False,1990,motorpump,submersible,handpump,private operator,user-group,other,monthly,fluoride,bad,seasonal,enough,shallow well,borehole,surface,communal standpipe,improved spring
2204,526.0,2013-06-16,unknown,0,WE,31.2205413942772,-4.439405414181383,unknown,8,Pangani,D,Arusha,23,5,Kinondoni,Moshono,366,False,GeoData Consultants Ltd,private operator,unknown,False,1980,rope pump,motorpump,motorpump,water board,commercial,never pay,pay per bucket,fluoride,good,insufficient,seasonal,rainwater harvesting,shallow well,surface,improved spring,improved spring
2205,154.1,2013-12-09,Germany,1990,unknown,34.98050803379066,-0.6077610917943694,Kwa Mama,9,Pangani,C,Mwanza,27,3,Temeke,Moshono,439,False,GeoData Consultants Ltd,user-group,unknown,True,2000,handpump,submersible,gravity,user-group,commercial,never pay,never pay,soft,good,enough,dry,borehole,borehole,unknown,communal standpipe,hand pump
2206,60.9,2011-03-09,World Bank,1864,DWE,34.22348940270678,-11.288509048608837,Kwa Mzee,7,Lake Nyasa,B,Kilimanjaro,14,5,Arusha DC,Kilimanjaro Central,197,True,GeoData Consultants Ltd,private operator,Scheme A,False,1990,rope pump,handpump,rope pump,vwc,commercial,other,pay per bucket,fluoride,unknown,seasonal,insufficient,borehole,spring,groundwater,communal standpipe,dam
2207,345.8,2011-02-16,World Bank,1751,DWE,32.27149057558998,-2.002465227887871,unknown,0,Lake Victoria,B,Kilimanjaro,15,1,Arusha DC,Sinza,190,True,GeoData Consultants Ltd,user-group,Scheme B,True,1980,gravity,rope pump,handpump,private operator,user-group,other,other,milky,bad,enough,dry,spring,borehole,surface,hand pump,communal standpipe
2208,205.4,2011-08-10,Government,1445,unknown,33.793959600478225,-2.950790959630705,unknown,0,Lake Nyasa,A,Dar es Salaam,8,8,Ilala,Machame Uroki,306,True,GeoData Consultants Ltd,vwc,Scheme B,True,0,rope pump,gravity,motorpump,private operator,user-group,monthly,pay per bucket,salty,unknown,seasonal,enough,shallow well,shallow well,groundwater,improved spring,dam
2209,656.9,2011-01-03,Germany,0,CES,39.69696045592561,-8.999855788529647,Kwa Hassan,9,Lake Tanganyika,B,Mwanza,16,9,Kinondoni,Kijitonyama,113,False,GeoData Consultants Ltd,vwc,Scheme B,False,1980,submersible,rope pump,submersible,water board,commercial,never pay,never pay,salty,good,enough,dry,spring,rainwater harvesting,unknown,hand pump,communal standpipe
2210,231.7,2013-07-18,Government,1239,WE,29.85718576551756,-5.922063830926911,Kwa Hassan,4,Lake Victoria,D,Morogoro,10,7,Moshi,Moshono,39,True,GeoData Consultants Ltd,private operator,unknown,True,1990,submersible,submersible,rope pump,vwc,user-group,never pay,monthly,salty,unknown,dry,dry,spring,shallow well,unknown,improved spring,dam
2211,30.5,2012-10-10,unknown,0,DWE,35.31865604678795,-3.526989439323579,Kwa Mama,2,Lake Victoria,B,Mwanza,21,6,Hai,Sinza,163,True,GeoData Consultants Ltd,vwc,Scheme B,False,2000,motorpump,submersible,handpump,private operator,commercial,monthly,other,fluoride,unknown,seasonal,insufficient,borehole,spring,groundwater,dam,improved spring
2212,105.2,2011-01-18,unknown,420,WE,35.11163487513616,-5.041630331919659,Kwa Mzee,1,Lake Victoria,B,Morogoro,19,4,Hai,Kijitonyama,487,True,GeoData Consultants Ltd,vwc,Scheme B,False,1990,handpump,handpump,rope pump,water board,user-group,never pay,never pay,fluoride,bad,insufficient,enough,rainwater harvesting,spring,unknown,communal standpipe,communal standpipe
2213,180.0,2011-08-16,Germany,1011,unknown,34.504233454038854,-7.7905042613337905,Kwa Mzee,3,Lake Victoria,B,Dodoma,9,2,Kinondoni,Machame Uroki,0,True,GeoData Consultants Ltd,water board,Scheme A,True,0,submersible,handpump,handpump,private operator,user-group,monthly,pay per bucket,fluoride,unknown,seasonal,seasonal,rainwater harvesting,spring,groundwater,dam,communal standpipe
2214,469.2,2013-05-25,Germany,1720,WE,32.23799495990453,-1.4879600737076402,Kwa Mama,0,Ruvuma,C,Dodoma,26,2,Ilala,Kijitonyama,229,False,GeoData Consultants Ltd,private operator,Scheme B,False,2010,handpump,submersible,submersible,water board,user-group,other,monthly,salty,bad,enough,enough,shallow well,shallow well,groundwater,improved spring,dam
